PARCELID,FEDERAL_ID,STATE_ID,NAME,Population,ADDRESS,CITY,ZIPCODE,COUNTY,PHONE,TYPE,OWNER,OPERATING,OP_CLASS,YR_BUILT,FSOURCE,DATASOURCE,PROGRAMS,GRADES,LOW_GRADE,HIGH_GRADE,PRINCIPAL,ENROLLMENT,TEACHERS,STDTCH_RT,MIGRNT_STD,TITLE1SCHO,MAGNETINFO,COMMENTS,FREE_LUNCH,REDUCED_LU,FISH_FAC1,FISH_FAC2,BBSERVICE,BBPROVIDER,BBSPEED,DSTREAMSPD,FDOE_MSID,NCES_PUB,NCES_PRIV,FDOE_PRV,LAT_DD,LONG_DD,MGRS,GCID,ACRES,DESCRIPT,FLAG,UPDATE_DAY,FGDLAQDATE,AUTOID,AGELO,AGEHI,n
4.84232E+11,NA,NA,BROWARD COLLEGE - NORTH CAMPUS,9747,1000 COCONUT CREEK BLVD,POMPANO BEACH,33066,BROWARD,954-201-2242,COLLEGE/UNIVERSITY,BROWARD COLLEGE,STATE,PUBLIC,1971,GEOPLAN,BROWARD COUNTY,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,(FORMERLY BROWARD COMMUNITY COLLEGE),0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,26.24208007,-80.17171114,17RNK8272402758,2826,115.5227015,BROWARD COLLEGE - NORTH CAMPUS,V,5/14/2012,9/15/2017,2980,19,35,7
5.14005E+11,NA,NA,BROWARD COLLEGE - PINES CENTER,6642,16957 SHERIDAN ST,FORT LAUDERDALE,33331,BROWARD,954-201-3601,COLLEGE/UNIVERSITY,BROWARD COLLEGE,STATE,PUBLIC,2001,GEOPLAN,FDOE COLLEGE 2012,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,(FORMERLY BROWARD COMMUNITY COLLEGE),0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,26.0317044,-80.374646,17RNJ6256879345,2310,69.90798591,BROWARD COLLEGE - PINES CENTER,V,5/14/2012,9/15/2017,2470,19,35,7
5.14115E+11,NA,NA,BROWARD COLLEGE - SOUTH CAMPUS,8885,7200 PINES BLVD,HOLLYWOOD,33023,BROWARD,954-201-8835,COLLEGE/UNIVERSITY,BROWARD COLLEGE,STATE,PUBLIC,1997,GEOPLAN,BROWARD COUNTY,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,(FORMERLY BROWARD COMMUNITY COLLEGE),0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,26.00678986,-80.2359245,17RNJ7646476659,2329,102.8273167,BROWARD COLLEGE - SOUTH CAMPUS,V,5/14/2012,9/15/2017,2196,19,35,7
5.0403E+11,NA,NA,BROWARD COLLEGE - WESTON CENTER,,4205 BONAVENTURE BLVD,WESTON,33331,BROWARD,954-201-8501,COLLEGE/UNIVERSITY,BROWARD COLLEGE,STATE,PUBLIC,2005,GEOPLAN,GEOPLAN,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,26.06812241,-80.39432489,17RNJ6058083369,5664,5.19412107,BROWARD COLLEGE - WESTON CENTER,V,5/14/2012,9/15/2017,5526,19,35,7
5.0421E+11,132709,NA,BROWARD COLLEGE - WILLIS HOLCOMBE CENTER,414,111 E LAS OLAS BLVD,FORT LAUDERDALE,33301,BROWARD,754-761-7465,COLLEGE/UNIVERSITY,BROWARD COLLEGE,STATE,PUBLIC,1960,GEOPLAN,BROWARD COUNTY,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,(FORMERLY BROWARD COMMUNITY COLLEGE),0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,26.11936634,-80.14093799,17RNJ8588889186,2897,0.73177895,BROWARD COLLEGE - WILLIS HOLCOMBE CENTER,V,5/14/2012,9/15/2017,2763,19,35,7
5.14028E+11,447290,NA,BROWN MACKIE COLLEGE-MIAMI,919,3700 LAKESIDE DRIVE,MIRAMAR,33027,BROWARD,NA,COLLEGE/UNIVERSITY,EASTERN FINANCIAL FED CR UNION,PRIVATE,PRIVATE,1996,GEOPLAN,NCES 2015-2016 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,25.97385786,-80.3508298,17RNJ6498372950,8569,11.99919031,BROWN MACKIE COLLEGE-MIAMI,V,4/17/2017,9/15/2017,8507,19,35,1
8.43453E+15,484181,NA,BURNETT INTERNATIONAL COLLEGE,,1903 SOUTH CONGRESS AVENUE,BOYNTON BEACH,33426,PALM BEACH,NA,COLLEGE/UNIVERSITY,CONGRESS PROPERTIES & INVESTME,PRIVATE,PRIVATE,1985,GEOPLAN,NCES 2014-2015 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,281,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,26.5107002,-80.09159866,17RNK9051632563,6622,2.51576374,BURNETT INTERNATIONAL COLLEGE,V,3/29/2016,9/15/2017,6790,19,35,1
1221295BE00005640,446109,NA,CAMBRIDGE INSTITUTE OF ALLIED HEALTH & TECHNOLOGY,235,460 E. ALTAMONTE DRIVE,ALTAMONTE SPRINGS,32701,SEMINOLE,NA,COLLEGE/UNIVERSITY,ALTAMONTE OAKS MEDICAL GROUP L,PRIVATE,PRIVATE,1989,GEOPLAN,NCES 2014-2015 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,188,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,28.66300941,-81.37582276,17RMM6327770709,6623,3.1551859,CAMBRIDGE INSTITUTE OF ALLIED HEALTH & TECHNOLOGY,V,3/29/2016,9/15/2017,6791,19,35,1
1.24246E+16,454865,NA,CAMBRIDGE INSTITUTE OF HEALTH & TECHNOLOGY,164,5150 LINTON BLVD,DELRAY BEACH,33484,PALM BEACH,NA,COLLEGE/UNIVERSITY,FLA PALM COURT LTD PTNRSHP,PRIVATE,PRIVATE,1985,GEOPLAN,NCES 2014-2015 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,210,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,26.43831118,-80.12446043,17RNK8729624522,6624,1.38222806,CAMBRIDGE INSTITUTE OF HEALTH & TECHNOLOGY,V,3/29/2016,9/15/2017,6792,19,35,1
3.53032E+12,132842,NA,CARLOS ALBIZU UNIVERSITY - MAIN CAMPUS,2801,2173 NW 99TH AVE,MIAMI,33172,MIAMI-DADE,305-593-1223,COLLEGE/UNIVERSITY,UNIVERSIDAD C ALBIZU INC,PRIVATE,PRIVATE,1969,GEOPLAN,MIAMI-DADE COUNTY,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,NA,NA,NA,25.794216,-80.35652308,17RNJ6451053053,761,18.29468397,CARLOS ALBIZU UNIVERSITY - MAIN CAMPUS,V,6/1/2006,9/15/2017,503,19,35,1
0328650000R,447874,NA,CDA TECHNICAL INSTITUTE,,91 TROUT RIVER DRIVE,JACKSONVILLE,32208,DUVAL,NA,COLLEGE/UNIVERSITY,CDA TECHNICAL INSTITUTE INC,PRIVATE,PRIVATE,1914,GEOPLAN,NCES 2015-2016 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,30.39161277,-81.64813976,17RMP3773562359,8551,0.89980033,CDA TECHNICAL INSTITUTE,V,4/17/2017,9/15/2017,8492,19,35,1
16 30 04 77515 000 3100,488226,NA,CENTER FOR NEUROSOMATIC STUDIES,21,13825 ICOT BOULEVARD,CLEARWATER,33760,PINELLAS,NA,COLLEGE/UNIVERSITY,"DOUGLAS, RICHARD HOMES INC",PRIVATE,PRIVATE,1984,GEOPLAN,NCES 2015-2016 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,27.89773641,-82.7145965,17RLL3124387056,8586,2.46334977,CENTER FOR NEUROSOMATIC STUDIES,V,4/17/2017,9/15/2017,8524,19,35,1
2.32908E+17,NA,NA,CENTRAL FLORIDA AEROSPACE ACADEMY,,4175 MEDULLA RD,LAKELAND,33811,POLK,800-522-6787,COLLEGE/UNIVERSITY,CITY OF LAKELAND,PRIVATE,PRIVATE,2011,GEOPLAN,FDOE COLLEGE 2007,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,(FORMERLY EMBRY RIDDLE AERO UNIVERSITY),0,0,0,0,U,NA,NA,0,NA,NA,NA,NA,27.98148155,-82.02758437,17RLL9894595576,3032,8.15288976,CENTRAL FLORIDA AEROSPACE ACADEMY,V,5/14/2012,9/15/2017,2896,19,35,1
2.92133E+14,446446,NA,CENTURA INSTITUTE,47,6359 EDGEWATER DR,ORLANDO,32810,ORANGE,407-275-9696,COLLEGE/UNIVERSITY,YAGEN RENTAL PROPERTIES LLC,PRIVATE,PRIVATE,1992,GEOPLAN,GEOPLAN,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,(FORMERLY POLYTECHNIC),0,0,0,0,U,NA,NA,0,NA,NA,NA,NA,28.61605123,-81.42290174,17RMM5865865522,1320,3.92289,CENTURA INSTITUTE,V,5/14/2012,9/15/2017,1340,19,35,1
1525760700R,457129,NA,CHAMBERLAIN COLLEGE OF NURSING-FLORIDA,248,5200 BELFORT RD,JACKSONVILLE,32256,DUVAL,NA,COLLEGE/UNIVERSITY,ROSEMONT CONCOURSE OPERATING L,PRIVATE,PRIVATE,2001,GEOPLAN,NCES 2014-2015 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,853,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,30.24348344,-81.58648508,17RMP4357345911,6625,6.82437827,CHAMBERLAIN COLLEGE OF NURSING-FLORIDA,V,3/29/2016,9/15/2017,6793,19,35,1
33-5N-10-0000-0760-0000,133021,NA,CHIPOLA COLLEGE - MAIN CAMPUS,853,3094 INDIAN CR,MARIANNA,32446,JACKSON,850-526-2761,COLLEGE/UNIVERSITY,CHIPOLA COLLEGE,STATE,PUBLIC,1960,GEOPLAN,JACKSON COUNTY,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,(FORMERLY CHIPOLA COLLEGE ADMINISTRATION & SUPPORT SERVICES),0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,30.78739854,-85.23260205,16RFV6911307376,3928,125.7040089,CHIPOLA COLLEGE - MAIN CAMPUS,V,5/14/2012,9/15/2017,3927,19,35,1
4.94216E+11,244233,NA,CITY COLLEGE,575,2000 W COMMERCIAL BLVD,FORT LAUDERDALE,33309,BROWARD,954-492-5353,COLLEGE/UNIVERSITY,CITY COLLEGE INC,PRIVATE,PRIVATE,1971,GEOPLAN,BROWARD COUNTY,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,NA,NA,NA,26.18745083,-80.17018232,17RNJ8291696708,1115,8.71060551,CITY COLLEGE,V,8/21/2003,9/15/2017,1138,19,35,2
07332-200-002,406547,NA,CITY COLLEGE,510,2400 SW 13TH ST,GAINESVILLE,32608,ALACHUA,352-335-4000,COLLEGE/UNIVERSITY,CITY COLLEGE INC,PRIVATE,PRIVATE,1972,GEOPLAN,FDOE COLLEGE 2007,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,NA,NA,NA,29.62914982,-82.33996316,17RLN7028078443,1266,1.60999302,CITY COLLEGE,V,11/6/2007,9/15/2017,1287,19,35,2
3.05002E+12,434539,NA,CITY COLLEGE,263,9300 S DADELAND BLVD,MIAMI,33156,MIAMI-DADE,305-666-9242X121,COLLEGE/UNIVERSITY,DADELAND TOWERS NORTH ASSOC LL,PRIVATE,PRIVATE,1971,GEOPLAN,MIAMI-DADE COUNTY,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,NA,NA,NA,25.68354426,-80.31643102,17RNJ6859340816,784,1.55752845,CITY COLLEGE,V,6/1/2006,9/15/2017,526,19,35,1
152129300015D0000,417327,NA,CITY COLLEGE,410,177 MONTGOMERY RD,ALTAMONTE SPRINGS,32714,SEMINOLE,407-831-9816,COLLEGE/UNIVERSITY,MONTGOMERY EXECUTIVE CENTER AS,PRIVATE,PRIVATE,0,GEOPLAN,SEMINOLE COUNTY,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,NA,NA,NA,28.663521,-81.40214319,17RMM6070570774,1316,1.33941335,CITY COLLEGE,V,12/29/2011,9/15/2017,1336,19,35,1
5.14111E+11,475477,NA,CITY COLLEGE-HOLLYWOOD,255,6565 TAFT STREET,HOLLYWOOD,33024,BROWARD,NA,COLLEGE/UNIVERSITY,POAL WK TAFT LLC,PRIVATE,PRIVATE,1988,GEOPLAN,NCES 2014-2015 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,138,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,26.02514656,-80.2199501,17RNJ7805078702,6626,2.61693369,CITY COLLEGE-HOLLYWOOD,V,3/29/2016,9/15/2017,6794,19,35,1
16 29 16 00000 110 0100,133085,NA,CLEARWATER CHRISTIAN COLLEGE,567,3400 GULF TO BAY BLVD,CLEARWATER,33759,PINELLAS,727-726-1153X225,COLLEGE/UNIVERSITY,CLEARWATER CHRISTIAN COLLEGE P,PRIVATE,PRIVATE,1967,GEOPLAN,PINELLAS COUNTY,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,NA,NA,NA,27.9637518,-82.69794305,17RLL3298494348,2518,43.50406325,CLEARWATER CHRISTIAN COLLEGE,V,1/11/2008,9/15/2017,2671,19,35,1
3.66005E+12,456977,NA,COLLEGE OF BUSINESS AND TECHNOLOGY-CUTLER BAY,53,19151 SOUTH DIXIE HWY # 205,CUTLER BAY,33157,MIAMI-DADE,NA,COLLEGE/UNIVERSITY,EQUITY ONE FL PORTFOLIO INC,PRIVATE,PRIVATE,0,GEOPLAN,NCES 2014-2015 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,132,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,25.59044099,-80.35666459,17RNJ6460630486,6627,0.59225817,COLLEGE OF BUSINESS AND TECHNOLOGY-CUTLER BAY,V,3/29/2016,9/15/2017,6795,19,35,1
3.04004E+12,417318,NA,COLLEGE OF BUSINESS AND TECHNOLOGY-MAIN CAMPUS,508,8700 WEST FLAGLER STREET,MIAMI,33174,MIAMI-DADE,NA,COLLEGE/UNIVERSITY,FLAGLER WEST CORPORATE CENTER,PRIVATE,PRIVATE,1980,GEOPLAN,NCES 2015-2016 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,25.76851678,-80.3374952,17RNJ6643250216,8577,5.66459671,COLLEGE OF BUSINESS AND TECHNOLOGY-MAIN CAMPUS,V,4/17/2017,9/15/2017,8515,19,35,1
3.42118E+12,482024,NA,COLLEGE OF BUSINESS AND TECHNOLOGY-MIAMI GARDENS,155,5190 NW 167 STREET,MIAMI GARDENS,33014,MIAMI-DADE,NA,COLLEGE/UNIVERSITY,EAN PROPERTIES INC,PRIVATE,PRIVATE,1974,GEOPLAN,NCES 2014-2015 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,89,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,25.92470287,-80.2846042,17RNJ7164267541,6628,1.72322293,COLLEGE OF BUSINESS AND TECHNOLOGY-MIAMI GARDENS,V,3/29/2016,9/15/2017,6796,19,35,1
4.3001E+11,449092,NA,COLLEGE OF BUSINESS TECHNOLOGIES,80,935 W 49TH ST,HIALEAH,33012,MIAMI-DADE,305-273-4499X300,COLLEGE/UNIVERSITY,Q V H CORP,PRIVATE,PRIVATE,1964,GEOPLAN,MIAMI-DADE COUNTY,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,NA,NA,NA,25.86709953,-80.3021956,17RNJ6991461152,759,0.89130881,COLLEGE OF BUSINESS TECHNOLOGIES,V,6/1/2006,9/15/2017,501,19,35,2
3.04003E+12,449083,NA,COLLEGE OF BUSINESS TECHNOLOGIES,205,8230 W FLAGLER ST,MIAMI,33144,MIAMI-DADE,305-273-4499X2200,COLLEGE/UNIVERSITY,Q V H CORP,PRIVATE,PRIVATE,1986,GEOPLAN,MIAMI-DADE COUNTY,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,NA,NA,NA,25.76898517,-80.32915409,17RNJ6726850272,764,2.28214323,COLLEGE OF BUSINESS TECHNOLOGIES,V,6/1/2006,9/15/2017,506,19,35,2
27021-001-02,NA,NA,COLLEGE OF CENTRAL FLORIDA - APPLETON MUSEUM OF ART,,4333 NE SILVER SPRINGS BLVD,OCALA,34470,MARION,352-291-4455,COLLEGE/UNIVERSITY,COLLEGE OF CENTRAL FLORIDA,STATE,PUBLIC,1987,GEOPLAN,DTS,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,(FORMERLY APPLETON MOA OF CENTRAL FLORIDA COMMUNITY COLLEGE),0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,29.20651875,-82.07718137,17RLN9528931347,5012,13.81402851,COLLEGE OF CENTRAL FLORIDA - APPLETON MUSEUM OF ART,V,5/14/2012,9/15/2017,5153,19,35,5
18E19S21      13000,NA,NA,COLLEGE OF CENTRAL FLORIDA - CITRUS CAMPUS,2667,3800 S LECANTO HWY,LECANTO,34461,CITRUS,352-493-9533,COLLEGE/UNIVERSITY,COLLEGE OF CENTRAL FLORIDA,STATE,PUBLIC,2000,GEOPLAN,GEOPLAN,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,28.80826216,-82.4890428,17RLM5469287653,5440,92.60819983,COLLEGE OF CENTRAL FLORIDA - CITRUS CAMPUS,V,5/14/2012,9/15/2017,5351,19,35,5
28446-000-00,NA,NA,COLLEGE OF CENTRAL FLORIDA - HAMPTON CENTER,134,1501 W SILVER SPRINGS BLVD,OCALA,34475,MARION,352-861-4412,COLLEGE/UNIVERSITY,COLLEGE OF CENTRAL FLORIDA,STATE,PUBLIC,2006,GEOPLAN,DTS,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,(FORMERLY CENTRAL FLORIDA COMMUNITY COLLEGE),0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,29.18709346,-82.15211569,17RLN8798329264,4992,4.64173757,COLLEGE OF CENTRAL FLORIDA - HAMPTON CENTER,V,5/14/2012,9/15/2017,5133,19,35,5
23459-000-02,132851,NA,COLLEGE OF CENTRAL FLORIDA - OCALA CAMPUS,3869,3001 SW COLLEGE RD,OCALA,34474,MARION,352-861-4412,COLLEGE/UNIVERSITY,COLLEGE OF CENTRAL FLORIDA,STATE,PUBLIC,1959,GEOPLAN,DTS,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,(FORMERLY CENTRAL FLORIDA COMMUNITY COLLEGE),0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,29.16608635,-82.17545104,17RLN8569026958,4021,134.3457986,COLLEGE OF CENTRAL FLORIDA - OCALA CAMPUS,V,5/14/2012,9/15/2017,4020,19,35,5
80600000,NA,NA,COLLEGE OF CENTRAL FLORIDA CAMPUS,151,114 RODGERS BLVD,CHIEFLAND,32626,LEVY,352-493-9530,COLLEGE/UNIVERSITY,COLLEGE OF CENTRAL FLORIDA,STATE,PUBLIC,1973,GEOPLAN,FDOE PUBLIC 2007,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,(FORMERLY LEVY COUNTY ADULT),0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,29.48884358,-82.86027369,17RLN1965263589,4005,5.23578448,COLLEGE OF CENTRAL FLORIDA CAMPUS,V,5/29/2007,9/15/2017,4004,19,35,5
334625E1U18692389,NA,NA,COLLEGE OF LIFE FOUNDATION,,8661 CORKSCREW RD,ESTERO,33928,LEE,239-992-2184,COLLEGE/UNIVERSITY,STATE OF FLORIDA,STATE,PUBLIC,1965,GEOPLAN,FDOE COLLEGE 2007,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,26.43228681,-81.81750412,17RMK1848623817,1079,160.7637775,COLLEGE OF LIFE FOUNDATION,V,11/6/2007,9/15/2017,947,19,35,3
2.92222E+14,NA,NA,COLUMBIA COLLEGE,500,2600 TECHNOLOGY DR,ORLANDO,32804,ORANGE,407-293-9911,COLLEGE/UNIVERSITY,AETNA LIFE INSURANCE CO,PRIVATE,PRIVATE,1988,GEOPLAN,FDOE COLLEGE 2007,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,28.55519273,-81.41269046,17RMM5963358776,599,4.27676711,COLUMBIA COLLEGE,V,11/6/2007,9/15/2017,623,19,35,1
1528360000R,17706529,NA,COLUMBIA COLLEGE -  JACKSONVILLE,500,7077 BONNEVAL ROAD,JACKSONVILLE,32216,DUVAL,NA,COLLEGE/UNIVERSITY,LSOP 3C II LLC,PRIVATE,PRIVATE,1988,GEOPLAN,NCES 2015-2016 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,30.24702825,-81.59737391,17RMP4252746310,8553,6.97692795,COLUMBIA COLLEGE -  JACKSONVILLE,V,4/17/2017,9/15/2017,8494,19,35,1
0984050000R,17706504,NA,COLUMBIA COLLEGE-NAS JACKSONVILLE,500,110 YORKTOWN AVE,JACKSONVILLE,32212,DUVAL,NA,COLLEGE/UNIVERSITY,UNITED STATES OF AMERICA,FEDERAL,PUBLIC,1954,GEOPLAN,NCES 2015-2016 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,30.22687912,-81.67572764,17RMP3497644119,8552,3.83244575,COLUMBIA COLLEGE-NAS JACKSONVILLE,V,4/17/2017,9/15/2017,8493,19,35,8
NA,17706520,NA,COLUMBIA COLLEGE-PATRICK AFB,500,1020 CENTRAL AVE E-1,PATRICK AFB,32925,BREVARD,NA,COLLEGE/UNIVERSITY,N/A,PRIVATE,PRIVATE,0,GEOPLAN,NCES 2015-2016 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,28.22060292,-80.60094697,17RNM3915621705,8563,10.41501518,COLUMBIA COLLEGE-PATRICK AFB,V,4/17/2017,9/15/2017,8502,19,35,6
4.3011E+11,423120,NA,COMPU-MED VOCATIONAL CAREERS CORP,647,2900 W 12TH AVE 3RD FL #28,HIALEAH,33012,MIAMI-DADE,NA,COLLEGE/UNIVERSITY,EURO AMERICAN INTNL INV,PRIVATE,PRIVATE,1971,GEOPLAN,NCES 2014-2015 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,822,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,25.8486315,-80.30679794,17RNJ6946459104,6630,0.52450858,COMPU-MED VOCATIONAL CAREERS CORP,V,3/29/2016,9/15/2017,6798,19,35,1
1525770100R,133845,NA,CONCORDE CAREER INSTITUTE-JACKSONVILLE,621,7259 SALISBURY ROAD,JACKSONVILLE,32256,DUVAL,NA,COLLEGE/UNIVERSITY,LSOP 3 FL 8 LLC,PRIVATE,PRIVATE,1999,GEOPLAN,NCES 2014-2015 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,652,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,30.23885955,-81.58174957,17RMP4402645397,6631,9.6351709,CONCORDE CAREER INSTITUTE-JACKSONVILLE,V,3/29/2016,9/15/2017,6799,19,35,1
5.1413E+11,133854,NA,CONCORDE CAREER INSTITUTE-MIRAMAR,528,10933 MARKS WAY,MIRAMAR,33025,BROWARD,NA,COLLEGE/UNIVERSITY,SUNBEAM DEV CORP,PRIVATE,PRIVATE,2008,GEOPLAN,NCES 2014-2015 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,640,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,25.97895761,-80.29066048,17RNJ7100373546,6632,7.26890619,CONCORDE CAREER INSTITUTE-MIRAMAR,V,3/29/2016,9/15/2017,6800,19,35,2
3.02221E+14,460190,NA,CONCORDE CAREER INSTITUTE-ORLANDO,420,3444 MCCRORY PLACE,ORLANDO,32803,ORANGE,407-812-3060,COLLEGE/UNIVERSITY,DRA CRT ORLANDO CENTRAL CENTER,PRIVATE,PRIVATE,1974,GEOPLAN,GEOPLAN,NA,COLLEGE,COLLEGE,COLLEGE,NA,178,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,NA,NA,NA,28.55985662,-81.34037885,17RMM6670859270,5592,2.09801561,CONCORDE CAREER INSTITUTE-ORLANDO,V,5/14/2012,9/15/2017,5455,19,35,1
182916ZZZ000005479800A,133863,NA,CONCORDE CAREER INSTITUTE-TAMPA,511,4202 W SPRUCE,TAMPA,33607,HILLSBOROUGH,NA,COLLEGE/UNIVERSITY,RL CONCORDE LLC,PRIVATE,PRIVATE,2001,GEOPLAN,NCES 2014-2015 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,411,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,27.95916347,-82.51433885,17RLL5104193602,6633,3.33238329,CONCORDE CAREER INSTITUTE-TAMPA,V,3/29/2016,9/15/2017,6801,19,35,1
